mes,dia,hora,temperatura,humedad,viento,alquiladas
2,2,0,0.42,0.54,0.1343,10
2,2,1,0.38,0.62,0.1642,6
2,2,2,0.4,0.54,0.1045,3
2,2,3,0.4,0.32,0.3582,6
2,2,4,0.32,0.42,0.3582,2
2,2,5,0.32,0.42,0.3582,21
2,2,6,0.3,0.45,0.3284,101
2,2,7,0.28,0.45,0.2985,325
2,2,8,0.26,0.48,0.2836,559
2,2,9,0.28,0.45,0.3582,232
2,2,10,0.3,0.42,0.2985,132
2,2,11,0.34,0.36,0.2537,163
2,2,12,0.36,0.34,0.1343,183
2,2,13,0.36,0.32,0.1045,190
2,2,14,0.4,0.28,0.1045,134
2,2,15,0.42,0.26,0.0896,166
2,2,16,0.42,0.28,0.0896,287
2,2,17,0.42,0.26,0.0896,530
2,2,18,0.42,0.28,0.1642,449
2,2,19,0.42,0.26,0.0,306
2,2,20,0.4,0.3,0.1343,204
2,2,21,0.34,0.46,0.1045,188
2,2,22,0.34,0.46,0.1045,101
2,2,23,0.32,0.53,0.2239,65
2,3,0,0.32,0.53,0.1045,32
2,3,1,0.32,0.49,0.1045,6
2,3,2,0.3,0.56,0.2239,4
2,3,3,0.28,0.7,0.0896,2
2,3,5,0.26,0.75,0.0896,29
2,3,6,0.28,0.75,0.0896,104
2,3,7,0.26,0.81,0.1343,253
2,3,8,0.28,0.75,0.1045,116
2,3,9,0.3,0.81,0.1642,38
2,3,10,0.3,0.81,0.1642,10
2,3,11,0.3,0.87,0.19399999999999998,10
2,3,12,0.32,0.93,0.3284,70
2,3,13,0.36,0.93,0.3582,76
2,3,14,0.36,0.93,0.3582,56
2,3,15,0.4,0.82,0.2836,90
2,3,16,0.4,0.82,0.2239,167
2,3,17,0.4,0.87,0.1642,253
2,3,18,0.4,0.87,0.0,192
2,3,19,0.4,0.87,0.1045,102
2,3,20,0.42,0.88,0.1642,97
2,3,21,0.42,0.88,0.1642,39
2,3,22,0.42,0.94,0.2537,55
2,3,23,0.42,0.94,0.2537,33
3,4,0,0.42,0.94,0.0,11
3,4,1,0.46,0.94,0.1045,12
3,4,2,0.46,0.94,0.2836,6
3,4,3,0.46,0.94,0.2239,3
3,4,4,0.48,0.88,0.19399999999999998,5
3,4,5,0.48,0.88,0.1642,18
3,4,6,0.42,0.94,0.0,109
3,4,7,0.44,0.94,0.1343,304
3,4,8,0.42,0.94,0.1343,594
3,4,9,0.46,0.77,0.2537,286
3,4,10,0.52,0.55,0.1642,133
3,4,11,0.56,0.43,0.19399999999999998,168
3,4,12,0.56,0.37,0.2239,220
3,4,13,0.58,0.32,0.2537,211
3,4,14,0.58,0.35,0.2239,211
3,4,15,0.6,0.31,0.2537,223
3,4,16,0.58,0.32,0.2985,361
3,4,17,0.56,0.35,0.2985,600
3,4,18,0.54,0.34,0.3582,525
3,4,19,0.48,0.41,0.3284,328
3,4,20,0.44,0.44,0.4179,254
3,4,21,0.42,0.47,0.4627,197
3,4,22,0.38,0.5,0.2537,126
3,4,23,0.36,0.5,0.2239,85
3,5,0,0.34,0.53,0.1642,46
3,5,1,0.34,0.49,0.2239,20
3,5,2,0.34,0.53,0.2836,6
3,5,3,0.32,0.57,0.19399999999999998,3
3,5,4,0.32,0.61,0.0,2
3,5,5,0.3,0.7,0.0,24
3,5,6,0.3,0.7,0.0,92
3,5,7,0.3,0.7,0.0,262
3,5,8,0.28,0.75,0.0896,549
3,5,9,0.3,0.81,0.0,314
3,5,10,0.36,0.5,0.1642,132
3,5,11,0.38,0.46,0.19399999999999998,194
3,5,12,0.4,0.43,0.1642,234
3,5,13,0.42,0.44,0.2239,222
3,5,14,0.44,0.44,0.2836,205
3,5,15,0.42,0.5,0.2985,78
3,5,16,0.4,0.58,0.2985,50
3,5,17,0.36,0.81,0.2239,128
3,5,18,0.36,0.87,0.19399999999999998,160
3,5,19,0.36,0.87,0.19399999999999998,174
3,5,20,0.36,0.87,0.19399999999999998,100
3,5,21,0.36,0.87,0.0896,101
3,5,22,0.36,0.87,0.0,75
3,5,23,0.36,0.87,0.0,23
3,6,0,0.36,0.93,0.0896,22
3,6,1,0.36,0.93,0.0,44
3,6,2,0.36,0.93,0.0896,38
3,6,3,0.36,0.93,0.1642,21
3,6,4,0.36,0.93,0.19399999999999998,2
3,6,5,0.36,0.93,0.0896,2
3,6,6,0.36,0.93,0.0896,7
3,6,7,0.36,0.93,0.1343,16
3,6,8,0.36,0.93,0.0,48
3,6,9,0.38,0.87,0.0896,94
3,6,10,0.4,0.87,0.0,168
3,6,11,0.4,0.87,0.0896,214
3,6,12,0.42,0.67,0.2537,299
3,6,13,0.44,0.51,0.2836,339
3,6,14,0.46,0.44,0.3582,430
3,6,15,0.48,0.29,0.2985,399
3,6,16,0.5,0.27,0.2985,467
3,6,17,0.5,0.23,0.3284,385
3,6,18,0.5,0.25,0.2537,303
3,6,19,0.46,0.33,0.1642,225
3,6,20,0.44,0.3,0.1343,149
3,6,21,0.46,0.19,0.3284,154
3,6,22,0.44,0.21,0.1343,134
3,6,23,0.42,0.24,0.0,106
3,0,0,0.4,0.3,0.3582,72
3,0,1,0.38,0.34,0.19399999999999998,76
3,0,2,0.36,0.4,0.1642,80
3,0,3,0.36,0.43,0.1343,26
3,0,4,0.34,0.46,0.19399999999999998,14
3,0,5,0.34,0.46,0.2239,5
3,0,6,0.3,0.52,0.2985,5
3,0,7,0.3,0.52,0.2985,23
3,0,8,0.3,0.52,0.3284,66
3,0,9,0.3,0.49,0.4478,118
3,0,10,0.3,0.49,0.3284,192
3,0,11,0.32,0.45,0.3881,256
3,0,12,0.34,0.42,0.3582,327
3,0,13,0.36,0.37,0.3582,364
3,0,14,0.36,0.34,0.3582,332
3,0,15,0.36,0.32,0.5224,334
3,0,16,0.36,0.29,0.4925,299
3,0,17,0.34,0.31,0.5522,263
3,0,18,0.32,0.33,0.6119,184
3,0,19,0.3,0.36,0.4925,132
3,0,20,0.28,0.38,0.2537,88
3,0,21,0.28,0.36,0.2239,79
3,0,22,0.26,0.41,0.2537,62
3,0,23,0.26,0.41,0.19399999999999998,26
3,1,0,0.24,0.44,0.19399999999999998,17
3,1,1,0.24,0.48,0.1343,6
3,1,2,0.24,0.48,0.1343,4
3,1,3,0.22,0.51,0.1642,1
3,1,4,0.2,0.55,0.0896,1
3,1,5,0.2,0.55,0.0896,18
3,1,6,0.18,0.59,0.1343,91
3,1,7,0.18,0.59,0.1343,260
3,1,8,0.2,0.59,0.1045,428
3,1,9,0.22,0.6,0.0896,197
3,1,10,0.24,0.6,0.0,86
3,1,11,0.26,0.56,0.1343,103
3,1,12,0.26,0.52,0.0,137
3,1,13,0.26,0.55,0.2985,120
3,1,14,0.28,0.57,0.3582,128
3,1,15,0.3,0.53,0.19399999999999998,130
3,1,16,0.3,0.45,0.2985,210
3,1,17,0.3,0.45,0.2985,387
3,1,18,0.28,0.55,0.6567,375
3,1,19,0.26,0.53,0.2239,226
3,1,20,0.26,0.37,0.4627,179
3,1,21,0.26,0.37,0.3881,120
3,1,22,0.24,0.35,0.3284,78
3,1,23,0.22,0.37,0.5821,31
3,2,0,0.22,0.37,0.2985,8
3,2,1,0.2,0.44,0.2537,6
3,2,2,0.2,0.44,0.2239,4
3,2,3,0.18,0.51,0.2836,1
3,2,4,0.18,0.51,0.2985,3
3,2,5,0.18,0.51,0.2239,25
3,2,6,0.18,0.51,0.1045,102
3,2,7,0.16,0.55,0.1343,275
3,2,8,0.16,0.59,0.1045,501
3,2,9,0.22,0.47,0.0,233
3,2,10,0.24,0.44,0.0,129
3,2,11,0.26,0.41,0.1642,130
3,2,12,0.26,0.41,0.1045,138
3,2,13,0.3,0.39,0.1343,164
3,2,14,0.32,0.36,0.2239,136
3,2,15,0.34,0.36,0.2985,166
3,2,16,0.36,0.32,0.2836,250
3,2,17,0.36,0.34,0.2836,446
3,2,18,0.34,0.42,0.3284,457
3,2,19,0.34,0.46,0.2985,287
3,2,20,0.32,0.49,0.19399999999999998,187
3,2,21,0.32,0.49,0.19399999999999998,148
3,2,22,0.28,0.56,0.1642,106
3,2,23,0.28,0.61,0.2239,54
3,3,0,0.28,0.65,0.2836,15
3,3,1,0.3,0.61,0.2985,5
3,3,2,0.3,0.56,0.2836,4
3,3,3,0.3,0.56,0.3582,3
3,3,4,0.28,0.61,0.3284,3
3,3,5,0.28,0.56,0.2985,18
3,3,6,0.28,0.61,0.3881,108
3,3,7,0.26,0.65,0.3881,344
3,3,8,0.28,0.61,0.2985,566
3,3,9,0.3,0.61,0.3284,264
3,3,10,0.36,0.5,0.2985,147
3,3,11,0.42,0.38,0.2985,161
3,3,12,0.44,0.38,0.3881,215
3,3,13,0.5,0.34,0.4179,205
3,3,14,0.52,0.36,0.3284,175
3,3,15,0.54,0.37,0.4478,209
3,3,16,0.56,0.37,0.4179,288
3,3,17,0.56,0.43,0.4925,612
3,3,18,0.56,0.4,0.4627,544
3,3,19,0.54,0.42,0.3582,361
3,3,20,0.5,0.51,0.2537,260
3,3,21,0.44,0.62,0.2537,188
3,3,22,0.46,0.59,0.2985,159
3,3,23,0.44,0.62,0.3284,62
3,4,0,0.44,0.62,0.3284,46
3,4,1,0.46,0.63,0.3284,21
3,4,2,0.46,0.63,0.3881,11
3,4,3,0.46,0.63,0.3881,3
3,4,4,0.44,0.72,0.2836,2
3,4,5,0.42,0.77,0.2239,29
3,4,6,0.42,0.77,0.2537,109
3,4,7,0.42,0.77,0.3582,334
3,4,8,0.44,0.77,0.3881,585
3,4,9,0.46,0.72,0.4627,301
3,4,10,0.5,0.68,0.4627,138
3,4,11,0.54,0.6,0.4627,204
3,4,12,0.56,0.6,0.4478,251
3,4,13,0.6,0.49,0.6418,233
3,4,14,0.62,0.43,0.6418,203
3,4,15,0.64,0.38,0.6866,185
3,4,16,0.62,0.41,0.6418,342
3,4,17,0.62,0.38,0.6567,597
3,4,18,0.62,0.38,0.5522,590
3,4,19,0.6,0.4,0.4478,416
3,4,20,0.6,0.43,0.3881,302
3,4,21,0.6,0.43,0.3881,233
3,4,22,0.56,0.49,0.3284,153
3,4,23,0.56,0.49,0.4478,94
3,5,0,0.58,0.49,0.4627,54
3,5,1,0.56,0.52,0.4925,26
3,5,2,0.48,0.77,0.4179,11
3,5,3,0.46,0.77,0.5224,7
3,5,4,0.4,0.66,0.2836,1
3,5,5,0.4,0.66,0.2836,29
3,5,6,0.4,0.5,0.3582,85
3,5,7,0.38,0.4,0.2985,268
3,5,8,0.34,0.42,0.5224,501
3,5,9,0.34,0.42,0.5224,284
3,5,10,0.34,0.36,0.4925,159
3,5,11,0.36,0.34,0.3582,187
3,5,12,0.36,0.34,0.4179,201
3,5,13,0.38,0.29,0.3881,224
3,5,14,0.42,0.28,0.4627,178
3,5,15,0.46,0.24,0.2537,238
3,5,16,0.48,0.23,0.4179,343
3,5,17,0.46,0.24,0.3881,566
3,5,18,0.44,0.26,0.5224,470
3,5,19,0.42,0.28,0.6119,244
3,5,20,0.38,0.32,0.3582,159
3,5,21,0.36,0.34,0.3284,141
3,5,22,0.34,0.31,0.4925,107
3,5,23,0.32,0.33,0.2985,86
3,6,0,0.3,0.36,0.3582,77
3,6,1,0.3,0.36,0.2537,51
3,6,2,0.26,0.41,0.2537,42
3,6,3,0.26,0.41,0.2985,16
3,6,4,0.24,0.41,0.3582,4
3,6,5,0.22,0.42,0.2836,10
3,6,6,0.22,0.44,0.2836,12
3,6,7,0.22,0.44,0.2537,40
3,6,8,0.22,0.44,0.2985,111
3,6,9,0.24,0.41,0.3284,148
3,6,10,0.26,0.35,0.4179,223
3,6,11,0.3,0.33,0.3284,274
3,6,12,0.3,0.33,0.3284,329
3,6,13,0.32,0.29,0.2836,357
3,6,14,0.34,0.27,0.2836,379
3,6,15,0.34,0.25,0.0,406
3,6,16,0.36,0.23,0.0,390
3,6,17,0.36,0.23,0.0,354
3,6,18,0.36,0.21,0.0896,297
3,6,19,0.34,0.25,0.0,184
3,6,20,0.32,0.33,0.1343,121
3,6,21,0.3,0.39,0.2239,110
3,6,22,0.26,0.44,0.1642,100
3,6,23,0.26,0.41,0.19399999999999998,83
3,0,0,0.26,0.44,0.0896,69
3,0,1,0.24,0.52,0.1642,61
3,0,3,0.24,0.6,0.1343,66
3,0,4,0.24,0.6,0.1343,22
3,0,5,0.24,0.6,0.1642,7
3,0,6,0.24,0.7,0.1642,10
3,0,7,0.22,0.69,0.1343,17
3,0,8,0.22,0.69,0.1343,72
3,0,9,0.26,0.6,0.2239,90
3,0,10,0.32,0.49,0.2836,218
3,0,11,0.36,0.43,0.2836,299
3,0,12,0.4,0.37,0.2985,410
3,0,13,0.42,0.41,0.2985,464
3,0,14,0.46,0.31,0.2836,501
3,0,15,0.5,0.29,0.2985,487
3,0,16,0.5,0.31,0.3582,509
3,0,17,0.52,0.27,0.2985,498
3,0,18,0.52,0.29,0.2836,389
3,0,19,0.5,0.31,0.2836,258
3,0,20,0.44,0.47,0.2239,171
3,0,21,0.42,0.54,0.2239,147
3,0,22,0.4,0.54,0.19399999999999998,94
3,0,23,0.4,0.5,0.1642,52
3,1,0,0.38,0.54,0.19399999999999998,24
3,1,1,0.38,0.5,0.1343,10
3,1,2,0.38,0.54,0.1045,9
3,1,3,0.36,0.5,0.1343,2
3,1,4,0.34,0.61,0.19399999999999998,3
3,1,5,0.34,0.61,0.19399999999999998,16
3,1,6,0.34,0.57,0.1045,88
3,1,7,0.34,0.53,0.1045,268
3,1,8,0.34,0.61,0.1343,564
3,1,9,0.38,0.54,0.1642,281
3,1,10,0.4,0.5,0.2239,137
3,1,11,0.44,0.44,0.2239,150
3,1,12,0.48,0.39,0.2239,221
3,1,13,0.54,0.32,0.2537,250
3,1,14,0.58,0.32,0.2836,221
3,1,15,0.56,0.4,0.1343,233
3,1,16,0.62,0.35,0.4478,332
3,1,17,0.62,0.38,0.4179,644
3,1,18,0.6,0.43,0.19399999999999998,712
3,1,19,0.56,0.49,0.2239,446
3,1,20,0.56,0.49,0.2239,286
3,1,21,0.54,0.56,0.2239,205
3,1,22,0.56,0.56,0.2239,133
3,1,23,0.56,0.56,0.2239,63
3,2,0,0.56,0.52,0.19399999999999998,26
3,2,1,0.52,0.59,0.2239,16
3,2,2,0.52,0.72,0.2985,1
3,2,3,0.52,0.72,0.2985,2
3,2,4,0.46,0.82,0.19399999999999998,1
3,2,5,0.46,0.82,0.19399999999999998,24
3,2,6,0.46,0.82,0.19399999999999998,113
3,2,7,0.46,0.82,0.2836,308
3,2,8,0.46,0.82,0.2836,593
3,2,9,0.48,0.82,0.2836,342
3,2,10,0.52,0.77,0.2239,143
3,2,11,0.54,0.73,0.2836,219
3,2,12,0.6,0.6,0.2836,244
3,2,13,0.6,0.6,0.3881,233
3,2,14,0.64,0.53,0.3284,212
3,2,15,0.7,0.39,0.2239,264
3,2,16,0.72,0.34,0.3881,365
3,2,17,0.7,0.37,0.1045,676
3,2,18,0.7,0.34,0.2985,734
3,2,19,0.64,0.47,0.2239,479
3,2,20,0.6,0.49,0.1642,351
3,2,21,0.58,0.56,0.1045,244
3,2,22,0.56,0.6,0.0896,170
3,2,23,0.56,0.56,0.1343,87
3,3,0,0.54,0.6,0.1045,39
3,3,1,0.52,0.63,0.0896,27
3,3,2,0.5,0.68,0.19399999999999998,2
3,3,3,0.48,0.72,0.19399999999999998,4
3,3,4,0.48,0.67,0.0896,5
3,3,5,0.44,0.82,0.1343,27
3,3,6,0.44,0.82,0.0896,121
3,3,7,0.44,0.82,0.1045,368
3,3,8,0.44,0.82,0.0,662
3,3,9,0.52,0.68,0.0,351
3,3,10,0.56,0.56,0.1045,188
3,3,11,0.62,0.41,0.1642,220
3,3,12,0.64,0.29,0.0,267
3,3,13,0.66,0.27,0.2239,254
3,3,14,0.7,0.23,0.3284,224
3,3,15,0.7,0.24,0.0,283
3,3,16,0.72,0.25,0.19399999999999998,356
3,3,17,0.7,0.28,0.0896,782
3,3,18,0.7,0.32,0.0,749
3,3,19,0.64,0.33,0.1642,472
3,3,20,0.62,0.35,0.1045,330
3,3,21,0.6,0.4,0.0896,288
3,3,22,0.52,0.55,0.1343,202
3,3,23,0.56,0.43,0.1642,91
3,4,0,0.54,0.49,0.1343,60
3,4,1,0.5,0.59,0.1045,23
3,4,2,0.5,0.59,0.0,19
3,4,3,0.5,0.63,0.0,7
3,4,4,0.44,0.77,0.1045,14
3,4,5,0.46,0.67,0.0,26
3,4,6,0.44,0.72,0.0896,117
3,4,7,0.44,0.72,0.0896,381
3,4,8,0.44,0.77,0.1045,623
3,4,9,0.48,0.77,0.0896,315
3,4,10,0.52,0.68,0.1045,164
3,4,11,0.56,0.6,0.1343,211
3,4,12,0.62,0.5,0.1343,265
3,4,13,0.66,0.41,0.0896,273
3,4,14,0.72,0.3,0.1045,258
3,4,15,0.72,0.32,0.2239,287
3,4,16,0.72,0.37,0.3881,426
3,4,17,0.7,0.39,0.2537,713
3,4,18,0.66,0.44,0.2836,746
3,4,19,0.64,0.5,0.19399999999999998,425
3,4,20,0.58,0.6,0.3582,330
3,4,21,0.54,0.68,0.2836,243
3,4,22,0.52,0.68,0.1343,169
3,4,23,0.48,0.72,0.19399999999999998,97
3,5,0,0.44,0.77,0.2537,57
3,5,1,0.42,0.82,0.3284,26
3,5,2,0.42,0.82,0.19399999999999998,4
3,5,3,0.4,0.87,0.2836,3
3,5,4,0.4,0.87,0.2537,3
3,5,5,0.4,0.87,0.2239,32
3,5,6,0.4,0.87,0.1642,99
3,5,7,0.4,0.87,0.19399999999999998,278
3,5,8,0.4,0.87,0.2239,562
3,5,9,0.42,0.82,0.0,312
3,5,10,0.4,0.87,0.0896,180
3,5,11,0.44,0.77,0.0,207
3,5,12,0.44,0.82,0.1343,294
3,5,13,0.46,0.77,0.0896,260
3,5,14,0.48,0.72,0.0,202
3,5,15,0.46,0.82,0.1045,107
3,5,16,0.48,0.77,0.0,129
3,5,17,0.48,0.82,0.0896,258
3,5,18,0.48,0.82,0.0896,408
3,5,19,0.46,0.88,0.0,296
3,5,20,0.46,0.88,0.0,235
3,5,21,0.44,0.94,0.0,152
3,5,22,0.44,0.94,0.0,148
3,5,23,0.44,0.94,0.0,126
3,6,0,0.44,0.94,0.0896,100
3,6,1,0.44,0.94,0.0,69
3,6,2,0.44,0.88,0.0,42
3,6,3,0.44,0.88,0.0,26
3,6,4,0.42,0.94,0.0,2
3,6,5,0.42,0.94,0.0896,8
3,6,6,0.42,0.94,0.19399999999999998,30
3,6,7,0.4,1.0,0.1343,86
3,6,8,0.42,0.94,0.1045,218
3,6,9,0.44,0.88,0.0896,321
3,6,10,0.5,0.77,0.0896,443
3,6,11,0.52,0.77,0.1343,585
3,6,12,0.56,0.68,0.1642,651
3,6,13,0.6,0.6,0.1045,686
3,6,14,0.62,0.53,0.0896,690
3,6,15,0.64,0.53,0.1343,679
3,6,16,0.64,0.5,0.0,685
3,6,17,0.64,0.5,0.1343,648
3,6,18,0.62,0.57,0.2985,560
3,6,19,0.58,0.64,0.2836,417
3,6,20,0.56,0.64,0.19399999999999998,271
3,6,21,0.54,0.68,0.1642,223
3,6,22,0.54,0.68,0.0,211
3,6,23,0.5,0.77,0.1642,185
3,0,0,0.46,0.88,0.19399999999999998,107
3,0,1,0.46,0.82,0.1343,113
3,0,2,0.46,0.82,0.1045,56
3,0,3,0.44,0.88,0.1343,18
3,0,4,0.42,0.94,0.1642,14
3,0,5,0.4,0.94,0.1045,6
3,0,6,0.4,0.94,0.1045,11
3,0,7,0.42,0.88,0.1642,42
3,0,8,0.42,0.88,0.1045,96
3,0,9,0.42,0.88,0.0896,178
3,0,10,0.42,0.88,0.1045,351
3,0,11,0.44,0.82,0.1642,368
3,0,12,0.44,0.88,0.1343,503
3,0,13,0.46,0.82,0.1642,544
3,0,14,0.5,0.77,0.0896,521
3,0,15,0.54,0.68,0.0896,554
3,0,16,0.54,0.73,0.0896,541
3,0,17,0.56,0.64,0.0896,541
3,0,18,0.56,0.64,0.1642,459
3,0,19,0.56,0.64,0.1642,352
3,0,20,0.52,0.77,0.1343,198
3,0,21,0.52,0.72,0.0896,173
3,0,22,0.5,0.77,0.1045,100
3,0,23,0.48,0.82,0.1642,46
3,1,0,0.48,0.82,0.1045,23
3,1,1,0.46,0.88,0.1045,15
3,1,2,0.46,0.88,0.1642,8
3,1,3,0.46,0.88,0.0896,2
3,1,4,0.44,0.94,0.0,3
3,1,5,0.44,0.94,0.0,31
3,1,6,0.46,0.88,0.1343,120
3,1,7,0.46,0.88,0.19399999999999998,354
3,1,8,0.46,0.88,0.1045,579
3,1,9,0.5,0.72,0.1642,331
3,1,10,0.52,0.72,0.1343,184
3,1,11,0.56,0.68,0.1642,201
3,1,12,0.6,0.64,0.2537,282
3,1,13,0.62,0.61,0.2537,263
3,1,14,0.64,0.57,0.19399999999999998,260
3,1,15,0.64,0.57,0.2239,286
3,1,16,0.66,0.5,0.2239,385
3,1,17,0.64,0.53,0.2239,721
3,1,18,0.64,0.57,0.2537,801
3,1,19,0.62,0.61,0.2239,549
3,1,20,0.6,0.64,0.2239,330
3,1,21,0.6,0.64,0.1642,223
3,1,22,0.56,0.73,0.1642,148
3,1,23,0.56,0.78,0.1343,54
3,2,0,0.56,0.78,0.0896,29
3,2,1,0.54,0.88,0.0,15
3,2,2,0.54,0.88,0.0896,10
3,2,3,0.54,0.88,0.0,3
3,2,4,0.52,0.88,0.1343,6
3,2,5,0.52,0.94,0.0,20
3,2,6,0.52,0.94,0.1642,100
3,2,7,0.52,0.94,0.2239,170
3,2,8,0.52,0.88,0.1045,516
3,2,9,0.54,0.88,0.1642,325
3,2,10,0.54,0.88,0.19399999999999998,163
3,2,11,0.58,0.83,0.1343,230
3,2,12,0.6,0.78,0.2537,261
3,2,13,0.6,0.78,0.19399999999999998,284
3,2,14,0.6,0.73,0.1642,248
3,2,15,0.62,0.69,0.1045,244
3,2,16,0.62,0.66,0.2239,431
3,2,17,0.6,0.73,0.19399999999999998,750
3,2,18,0.6,0.69,0.2537,801
3,2,19,0.58,0.73,0.1343,555
3,2,20,0.58,0.68,0.0896,377
3,2,21,0.56,0.73,0.0,277
3,2,22,0.54,0.77,0.0,188
3,2,23,0.52,0.83,0.0,90
3,3,0,0.52,0.88,0.0,33
3,3,1,0.52,0.83,0.0896,26
3,3,2,0.5,0.88,0.1343,10
3,3,3,0.5,0.88,0.19399999999999998,8
3,3,4,0.5,0.88,0.1343,4
3,3,5,0.5,0.88,0.1343,39
3,3,6,0.48,0.94,0.2239,149
3,3,7,0.48,0.94,0.19399999999999998,372
3,3,8,0.48,0.94,0.1045,535
3,3,9,0.5,0.88,0.1642,293
3,3,10,0.52,0.83,0.1642,154
3,3,11,0.52,0.83,0.1642,192
3,3,12,0.54,0.77,0.0,229
3,3,13,0.54,0.83,0.0,303
3,3,14,0.56,0.78,0.0,225
3,3,15,0.56,0.78,0.0,243
3,3,16,0.58,0.73,0.0,378
3,3,17,0.6,0.69,0.0896,729
3,3,18,0.6,0.69,0.0,779
3,3,19,0.6,0.64,0.0,582
3,3,20,0.56,0.78,0.0896,374
3,3,21,0.54,0.83,0.1045,251
3,3,22,0.52,0.83,0.1642,197
3,3,23,0.54,0.77,0.0,125
3,4,0,0.52,0.83,0.0896,41
3,4,1,0.52,0.83,0.0896,30
3,4,2,0.52,0.83,0.0896,6
3,4,3,0.52,0.83,0.0896,7
3,4,4,0.48,1.0,0.0896,6
3,4,5,0.48,1.0,0.0896,34
3,4,6,0.48,1.0,0.0896,136
3,4,7,0.48,1.0,0.0896,361
3,4,8,0.5,0.94,0.0896,649
3,4,9,0.5,0.94,0.0896,318
3,4,10,0.5,1.0,0.0896,142
3,4,11,0.52,0.94,0.0,219
3,4,12,0.54,0.88,0.19399999999999998,272
3,4,13,0.58,0.78,0.0896,298
3,4,14,0.6,0.73,0.1045,257
3,4,15,0.62,0.69,0.19399999999999998,304
3,4,16,0.64,0.65,0.19399999999999998,425
3,4,17,0.66,0.65,0.1642,810
3,4,18,0.66,0.65,0.1642,801
3,4,19,0.66,0.61,0.0,586
3,4,20,0.62,0.73,0.2836,424
3,4,21,0.58,0.78,0.1642,374
3,4,22,0.56,0.83,0.19399999999999998,220
3,4,23,0.56,0.83,0.0896,151
3,5,0,0.56,0.83,0.0,95
3,5,1,0.54,0.88,0.0,50
3,5,2,0.54,0.88,0.0896,32
3,5,3,0.52,0.88,0.1045,10
3,5,4,0.5,0.94,0.1045,3
3,5,5,0.5,0.94,0.0,34
3,5,6,0.5,0.88,0.0,116
3,5,7,0.5,0.93,0.1343,346
3,5,8,0.5,0.94,0.1343,662
3,5,9,0.52,0.9,0.0896,380
3,5,10,0.56,0.88,0.1045,275
3,5,11,0.62,0.73,0.1045,318
3,5,12,0.66,0.61,0.2239,471
3,5,13,0.7,0.48,0.0,428
3,5,14,0.72,0.42,0.1045,432
3,5,15,0.72,0.42,0.1343,472
3,5,16,0.72,0.42,0.1642,589
3,5,17,0.72,0.42,0.1642,957
3,5,18,0.7,0.45,0.1642,830
3,5,19,0.66,0.5,0.19399999999999998,686
3,5,20,0.66,0.47,0.1343,445
3,5,21,0.62,0.53,0.1045,284
3,5,22,0.6,0.64,0.2836,271
3,5,23,0.6,0.69,0.2537,176
3,6,0,0.58,0.68,0.0,156
3,6,1,0.56,0.73,0.0896,128
3,6,2,0.54,0.77,0.1045,69
3,6,3,0.54,0.77,0.1045,32
3,6,4,0.52,0.83,0.0896,7
3,6,5,0.52,0.83,0.1642,4
3,6,6,0.52,0.83,0.1642,28
3,6,7,0.5,0.88,0.1343,70
3,6,8,0.5,0.94,0.19399999999999998,154
3,6,9,0.52,0.83,0.1343,249
3,6,10,0.52,0.88,0.19399999999999998,345
3,6,11,0.5,0.94,0.19399999999999998,273
3,6,12,0.52,0.94,0.2239,183
3,6,13,0.52,0.94,0.2537,196
3,6,14,0.52,0.88,0.3582,223
3,6,15,0.5,0.94,0.4179,290
3,6,16,0.5,0.94,0.2985,177
3,6,17,0.5,0.88,0.2239,115
3,6,18,0.46,0.94,0.2239,137
3,6,19,0.46,0.94,0.1343,133
3,6,20,0.44,1.0,0.19399999999999998,111
3,6,21,0.44,1.0,0.19399999999999998,104
3,6,22,0.44,1.0,0.2537,83
3,6,23,0.44,0.94,0.2836,105
3,0,0,0.44,0.94,0.2836,80
3,0,1,0.42,1.0,0.2537,89
3,0,2,0.42,1.0,0.2985,35
3,0,3,0.42,0.94,0.2985,18
3,0,4,0.42,0.94,0.3284,8
3,0,5,0.4,1.0,0.2537,6
3,0,6,0.4,1.0,0.2537,18
3,0,7,0.4,0.94,0.3284,39
3,0,8,0.4,0.94,0.3284,89
3,0,9,0.4,0.94,0.2537,118
3,0,10,0.4,0.87,0.3284,250
3,0,11,0.4,0.94,0.2537,323
3,0,12,0.4,0.94,0.2239,360
3,0,13,0.42,0.88,0.1642,367
3,0,14,0.44,0.88,0.1642,414
3,0,15,0.44,0.88,0.19399999999999998,421
3,0,16,0.48,0.77,0.0,492
3,0,17,0.5,0.72,0.0896,419
3,0,18,0.5,0.72,0.0896,491
3,0,19,0.5,0.72,0.2537,375
3,0,20,0.48,0.77,0.2239,259
3,0,21,0.48,0.77,0.1642,149
3,0,22,0.46,0.82,0.1343,111
3,0,23,0.48,0.82,0.1343,65
3,1,0,0.48,0.82,0.1642,33
3,1,1,0.48,0.82,0.2537,28
3,1,2,0.46,0.88,0.2239,20
3,1,3,0.46,0.82,0.19399999999999998,1
3,1,4,0.44,0.82,0.1642,4
3,1,5,0.44,0.77,0.1642,36
3,1,6,0.42,0.82,0.19399999999999998,117
3,1,7,0.44,0.72,0.19399999999999998,370
3,1,8,0.44,0.62,0.2239,657
3,1,9,0.46,0.47,0.2836,282
3,1,10,0.5,0.36,0.5821,153
